SOLDDATE,TEMP,HUM,REGION_U
2022-01-01,-4.3,46.3,서울
2022-01-02,-1.3,57.9,서울
2022-01-03,-1.9,58.3,서울
2022-01-04,-2.5,51.8,서울
2022-01-05,-2.8,47.6,서울
2022-01-06,-2.2,47.1,서울
2022-01-07,-1.6,47.1,서울
2022-01-08,0.3,64.3,서울
2022-01-09,1.3,71.5,서울
2022-01-10,0.5,68.3,서울
2022-01-11,-7.4,55.5,서울
2022-01-12,-7.7,47.8,서울
2022-01-13,-6.4,45.8,서울
2022-01-14,-4.8,41.8,서울
2022-01-15,-1.0,48.3,서울
2022-01-16,-2.0,54.5,서울
2022-01-17,-5.8,59.9,서울
2022-01-18,-5.6,47.9,서울
2022-01-19,-5.3,72.3,서울
2022-01-20,-5.0,63.5,서울
2022-01-21,-2.7,55.6,서울
2022-01-22,0.3,52.4,서울
2022-01-23,2.0,52.4,서울
2022-01-24,4.6,56.0,서울
2022-01-25,2.8,80.0,서울
2022-01-26,1.3,62.8,서울
2022-01-27,-1.1,50.0,서울
2022-01-28,-2.7,51.6,서울
2022-01-29,-3.6,48.9,서울
2022-01-30,-2.8,45.4,서울
2022-01-31,-0.7,59.0,서울
2022-02-01,-1.3,76.6,서울
2022-02-02,-3.4,60.5,서울
2022-02-03,-3.4,52.4,서울
2022-02-04,-5.2,53.3,서울
2022-02-05,-6.6,48.8,서울
2022-02-06,-3.9,50.3,서울
2022-02-07,-2.5,51.3,서울
2022-02-08,-0.1,53.8,서울
2022-02-09,1.0,52.3,서울
2022-02-10,1.4,57.8,서울
2022-02-11,2.9,61.1,서울
2022-02-12,4.8,50.4,서울
2022-02-13,4.8,44.9,서울
2022-02-14,2.5,68.3,서울
2022-02-15,-4.7,58.0,서울
2022-02-16,-7.3,50.4,서울
2022-02-17,-6.2,41.6,서울
2022-02-18,-1.2,40.4,서울
2022-02-19,-1.7,52.9,서울
2022-02-20,-4.8,41.1,서울
2022-02-21,-3.0,56.3,서울
2022-02-22,-4.5,43.3,서울
2022-02-23,-5.6,38.5,서울
2022-02-24,-2.4,52.4,서울
2022-02-25,3.0,77.5,서울
2022-02-26,5.4,78.4,서울
2022-02-27,3.7,56.6,서울
2022-02-28,6.8,62.3,서울
2022-03-01,5.8,70.5,서울
2022-03-02,3.5,55.9,서울
2022-03-03,5.8,52.9,서울
2022-03-04,6.9,60.5,서울
2022-03-05,2.3,38.4,서울
2022-03-06,1.4,39.5,서울
2022-03-07,2.8,45.8,서울
2022-03-08,6.0,56.1,서울
2022-03-09,7.1,69.6,서울
2022-03-10,9.3,51.4,서울
2022-03-11,11.2,58.4,서울
2022-03-12,12.8,72.1,서울
2022-03-13,11.7,95.5,서울
2022-03-14,8.2,90.3,서울
2022-03-15,7.2,72.6,서울
2022-03-16,10.3,62.6,서울
2022-03-17,10.7,62.0,서울
2022-03-18,7.5,60.8,서울
2022-03-19,3.4,84.6,서울
2022-03-20,5.4,66.1,서울
2022-03-21,5.0,49.5,서울
2022-03-22,7.1,48.9,서울
2022-03-23,6.2,56.8,서울
2022-03-24,8.2,70.6,서울
2022-03-25,12.0,70.0,서울
2022-03-26,11.8,80.9,서울
2022-03-27,8.1,49.1,서울
2022-03-28,8.2,35.6,서울
2022-03-29,9.7,52.9,서울
2022-03-30,10.8,76.5,서울
2022-03-31,10.9,63.5,서울
2022-04-01,9.2,50.5,서울
2022-04-02,8.2,55.0,서울
2022-04-03,9.6,55.0,서울
2022-04-04,10.3,50.3,서울
2022-04-05,10.3,41.1,서울
2022-04-06,11.7,52.3,서울
2022-04-07,10.9,43.5,서울
2022-04-08,12.9,49.0,서울
2022-04-09,17.8,43.8,서울
2022-04-10,18.2,46.0,서울
2022-04-11,19.6,60.4,서울
2022-04-12,19.3,77.9,서울
2022-04-13,13.1,69.3,서울
2022-04-14,13.2,53.4,서울
2022-04-15,13.3,46.8,서울
2022-04-16,13.2,48.5,서울
2022-04-17,14.0,53.8,서울
2022-04-18,15.2,46.1,서울
2022-04-19,15.2,51.9,서울
2022-04-20,15.7,48.8,서울
2022-04-21,16.3,48.4,서울
2022-04-22,15.0,76.8,서울
2022-04-23,17.7,57.3,서울
2022-04-24,18.5,72.5,서울
2022-04-25,20.0,80.5,서울
2022-04-26,21.9,57.9,서울
2022-01-01,-6.4,52.6,경기도북부
2022-01-02,-2.1,57.3,경기도북부
2022-01-03,-4.0,61.4,경기도북부
2022-01-04,-3.9,52.9,경기도북부
2022-01-05,-5.1,56.8,경기도북부
2022-01-06,-3.4,49.4,경기도북부
2022-01-07,-3.8,52.4,경기도북부
2022-01-08,-2.0,71.1,경기도북부
2022-01-09,0.1,70.5,경기도북부
2022-01-10,-1.1,70.6,경기도북부
2022-01-11,-8.0,59.5,경기도북부
2022-01-12,-9.4,57.1,경기도북부
2022-01-13,-7.7,49.5,경기도북부
2022-01-14,-7.0,48.1,경기도북부
2022-01-15,-2.7,57.8,경기도북부
2022-01-16,-2.9,52.8,경기도북부
2022-01-17,-7.5,62.9,경기도북부
2022-01-18,-7.2,53.1,경기도북부
2022-01-19,-7.2,78.1,경기도북부
2022-01-20,-7.8,71.4,경기도북부
2022-01-21,-6.1,66.5,경기도북부
2022-01-22,-2.7,61.6,경기도북부
2022-01-23,0.8,58.8,경기도북부
2022-01-24,2.1,65.1,경기도북부
2022-01-25,2.2,83.1,경기도북부
2022-01-26,0.1,61.9,경기도북부
2022-01-27,-1.9,52.9,경기도북부
2022-01-28,-4.1,55.5,경기도북부
2022-01-29,-4.7,50.1,경기도북부
2022-01-30,-4.7,49.8,경기도북부
2022-01-31,-2.6,63.3,경기도북부
2022-02-01,-2.6,80.0,경기도북부
2022-02-02,-5.3,62.4,경기도북부
2022-02-03,-5.0,55.6,경기도북부
2022-02-04,-7.0,55.4,경기도북부
2022-02-05,-8.1,54.5,경기도북부
2022-02-06,-5.8,53.0,경기도북부
2022-02-07,-4.1,54.3,경기도북부
2022-02-08,-1.9,55.8,경기도북부
2022-02-09,-1.5,56.1,경기도북부
2022-02-10,0.1,55.1,경기도북부
2022-02-11,0.9,59.4,경기도북부
2022-02-12,2.7,52.0,경기도북부
2022-02-13,2.3,51.4,경기도북부
2022-02-14,0.2,78.5,경기도북부
2022-02-15,-5.5,59.3,경기도북부
2022-02-16,-8.2,50.8,경기도북부
2022-02-17,-7.3,42.6,경기도북부
2022-02-18,-3.4,44.9,경기도북부
2022-02-19,-2.3,48.6,경기도북부
2022-02-20,-5.3,35.5,경기도북부
2022-02-21,-4.5,52.5,경기도북부
2022-02-22,-5.3,40.1,경기도북부
2022-02-23,-6.6,38.8,경기도북부
2022-02-24,-3.5,52.0,경기도북부
2022-02-25,1.4,74.9,경기도북부
2022-02-26,4.6,79.3,경기도북부
2022-02-27,2.7,63.9,경기도북부
2022-02-28,4.4,70.5,경기도북부
2022-03-01,3.9,76.5,경기도북부
2022-03-02,2.1,62.6,경기도북부
2022-03-03,4.8,53.8,경기도북부
2022-03-04,5.4,64.3,경기도북부
2022-03-05,1.9,34.9,경기도북부
2022-03-06,1.5,32.8,경기도북부
2022-03-07,1.4,44.6,경기도북부
2022-03-08,4.7,58.6,경기도북부
2022-03-09,5.0,70.0,경기도북부
2022-03-10,7.4,52.1,경기도북부
2022-03-11,9.2,62.9,경기도북부
2022-03-12,10.8,75.0,경기도북부
2022-03-13,10.3,96.9,경기도북부
2022-03-14,6.7,91.5,경기도북부
2022-03-15,6.6,76.3,경기도북부
2022-03-16,9.0,64.3,경기도북부
2022-03-17,10.0,59.3,경기도북부
2022-03-18,6.4,62.1,경기도북부
2022-03-19,2.8,83.9,경기도북부
2022-03-20,3.9,71.9,경기도북부
2022-03-21,3.8,53.6,경기도북부
2022-03-22,6.7,49.3,경기도북부
2022-03-23,5.3,58.6,경기도북부
2022-03-24,7.5,73.0,경기도북부
2022-03-25,10.9,73.8,경기도북부
2022-03-26,11.4,82.6,경기도북부
2022-03-27,6.9,51.4,경기도북부
2022-03-28,6.2,42.6,경기도북부
2022-03-29,8.2,56.5,경기도북부
2022-03-30,8.8,82.8,경기도북부
2022-03-31,9.4,73.0,경기도북부
2022-04-01,7.9,58.0,경기도북부
2022-04-02,7.2,48.6,경기도북부
2022-04-03,8.8,51.4,경기도북부
2022-04-04,9.2,51.8,경기도북부
2022-04-05,9.4,42.6,경기도북부
2022-04-06,11.5,44.9,경기도북부
2022-04-07,10.5,45.1,경기도북부
2022-04-08,11.7,52.0,경기도북부
2022-04-09,17.5,43.8,경기도북부
2022-04-10,17.3,50.1,경기도북부
2022-04-11,18.7,63.6,경기도북부
2022-04-12,18.1,81.1,경기도북부
2022-04-13,11.8,64.5,경기도북부
2022-04-14,12.4,49.5,경기도북부
2022-04-15,11.6,47.8,경기도북부
2022-04-16,11.9,46.8,경기도북부
2022-04-17,12.7,48.5,경기도북부
2022-04-18,14.6,43.5,경기도북부
2022-04-19,13.7,48.4,경기도북부
2022-04-20,14.3,46.3,경기도북부
2022-04-21,14.9,52.8,경기도북부
2022-04-22,13.9,79.4,경기도북부
2022-04-23,16.1,60.1,경기도북부
2022-04-24,17.3,73.0,경기도북부
2022-04-25,18.7,82.9,경기도북부
2022-04-26,21.5,55.0,경기도북부
2022-01-01,-4.4,48.0,경기도남부
2022-01-02,-1.4,64.4,경기도남부
2022-01-03,-2.4,63.1,경기도남부
2022-01-04,-2.0,52.0,경기도남부
2022-01-05,-2.7,52.4,경기도남부
2022-01-06,-2.3,55.0,경기도남부
2022-01-07,-3.0,57.8,경기도남부
2022-01-08,-0.3,71.4,경기도남부
2022-01-09,0.4,80.4,경기도남부
2022-01-10,-0.2,77.4,경기도남부
2022-01-11,-6.3,56.0,경기도남부
2022-01-12,-6.9,51.5,경기도남부
2022-01-13,-5.2,44.9,경기도남부
2022-01-14,-4.7,44.1,경기도남부
2022-01-15,-0.3,54.5,경기도남부
2022-01-16,-1.8,56.5,경기도남부
2022-01-17,-5.0,56.6,경기도남부
2022-01-18,-5.4,51.0,경기도남부
2022-01-19,-5.3,74.8,경기도남부
2022-01-20,-5.0,64.6,경기도남부
2022-01-21,-3.5,61.1,경기도남부
2022-01-22,0.1,57.9,경기도남부
2022-01-23,1.6,59.8,경기도남부
2022-01-24,4.2,57.0,경기도남부
2022-01-25,2.9,84.6,경기도남부
2022-01-26,0.9,67.5,경기도남부
2022-01-27,-0.8,54.1,경기도남부
2022-01-28,-2.4,51.6,경기도남부
2022-01-29,-3.4,51.9,경기도남부
2022-01-30,-3.1,52.0,경기도남부
2022-01-31,-0.9,58.9,경기도남부
2022-02-01,-0.8,77.1,경기도남부
2022-02-02,-2.4,60.8,경기도남부
2022-02-03,-3.0,53.9,경기도남부
2022-02-04,-4.1,53.8,경기도남부
2022-02-05,-5.7,50.0,경기도남부
2022-02-06,-3.4,51.4,경기도남부
2022-02-07,-2.5,51.1,경기도남부
2022-02-08,-0.6,57.4,경기도남부
2022-02-09,0.3,60.9,경기도남부
2022-02-10,1.0,66.6,경기도남부
2022-02-11,2.1,70.6,경기도남부
2022-02-12,3.6,62.8,경기도남부
2022-02-13,4.0,56.8,경기도남부
2022-02-14,1.9,68.5,경기도남부
2022-02-15,-4.1,59.6,경기도남부
2022-02-16,-6.6,50.6,경기도남부
2022-02-17,-6.4,45.6,경기도남부
2022-02-18,-1.6,46.1,경기도남부
2022-02-19,-0.9,54.0,경기도남부
2022-02-20,-4.3,45.6,경기도남부
2022-02-21,-2.4,58.8,경기도남부
2022-02-22,-3.9,42.8,경기도남부
2022-02-23,-5.1,38.3,경기도남부
2022-02-24,-2.8,54.5,경기도남부
2022-02-25,2.9,75.1,경기도남부
2022-02-26,5.1,78.6,경기도남부
2022-02-27,3.8,60.1,경기도남부
2022-02-28,5.7,56.5,경기도남부
2022-03-01,4.3,83.0,경기도남부
2022-03-02,2.7,64.0,경기도남부
2022-03-03,4.7,63.8,경기도남부
2022-03-04,6.9,64.6,경기도남부
2022-03-05,2.8,36.9,경기도남부
2022-03-06,1.5,42.9,경기도남부
2022-03-07,2.0,59.3,경기도남부
2022-03-08,4.7,66.3,경기도남부
2022-03-09,5.9,76.6,경기도남부
2022-03-10,8.2,58.9,경기도남부
2022-03-11,10.1,65.8,경기도남부
2022-03-12,13.0,76.4,경기도남부
2022-03-13,11.8,96.6,경기도남부
2022-03-14,8.7,94.0,경기도남부
2022-03-15,6.4,78.9,경기도남부
2022-03-16,9.0,71.6,경기도남부
2022-03-17,10.9,65.3,경기도남부
2022-03-18,8.2,60.6,경기도남부
2022-03-19,3.4,93.8,경기도남부
2022-03-20,4.5,75.5,경기도남부
2022-03-21,4.7,54.1,경기도남부
2022-03-22,6.2,55.4,경기도남부
2022-03-23,5.6,61.8,경기도남부
2022-03-24,8.0,70.1,경기도남부
2022-03-25,12.4,69.0,경기도남부
2022-03-26,10.8,87.0,경기도남부
2022-03-27,7.3,57.1,경기도남부
2022-03-28,7.0,41.8,경기도남부
2022-03-29,9.1,60.4,경기도남부
2022-03-30,10.3,78.6,경기도남부
2022-03-31,10.5,74.5,경기도남부
2022-04-01,8.5,59.1,경기도남부
2022-04-02,6.9,61.0,경기도남부
2022-04-03,8.2,63.3,경기도남부
2022-04-04,8.9,56.1,경기도남부
2022-04-05,9.5,48.5,경기도남부
2022-04-06,10.6,53.0,경기도남부
2022-04-07,10.2,51.5,경기도남부
2022-04-08,12.5,51.4,경기도남부
2022-04-09,17.2,47.5,경기도남부
2022-04-10,17.0,53.8,경기도남부
2022-04-11,18.7,67.3,경기도남부
2022-04-12,17.8,82.1,경기도남부
2022-04-13,11.6,83.1,경기도남부
2022-04-14,11.1,65.4,경기도남부
2022-04-15,11.5,57.9,경기도남부
2022-04-16,11.4,57.4,경기도남부
2022-04-17,12.2,60.8,경기도남부
2022-04-18,13.6,50.6,경기도남부
2022-04-19,13.2,60.3,경기도남부
2022-04-20,13.8,58.3,경기도남부
2022-04-21,14.9,54.0,경기도남부
2022-04-22,15.1,75.1,경기도남부
2022-04-23,16.3,61.8,경기도남부
2022-04-24,17.6,75.0,경기도남부
2022-04-25,19.9,79.0,경기도남부
2022-04-26,19.4,70.4,경기도남부
2022-01-01,-3.4,43.4,인천
2022-01-02,-1.2,58.0,인천
2022-01-03,-1.9,56.9,인천
2022-01-04,-2.9,46.0,인천
2022-01-05,-3.2,45.1,인천
2022-01-06,-2.0,44.1,인천
2022-01-07,-1.7,50.4,인천
2022-01-08,1.6,65.9,인천
2022-01-09,0.5,72.8,인천
2022-01-10,-0.1,75.9,인천
2022-01-11,-7.5,55.1,인천
2022-01-12,-6.9,47.9,인천
2022-01-13,-5.6,45.5,인천
2022-01-14,-4.7,44.5,인천
2022-01-15,-0.1,50.3,인천
2022-01-16,-2.7,56.1,인천
2022-01-17,-5.0,56.9,인천
2022-01-18,-5.2,47.9,인천
2022-01-19,-4.7,65.3,인천
2022-01-20,-5.4,58.9,인천
2022-01-21,-3.1,57.0,인천
2022-01-22,-0.7,51.4,인천
2022-01-23,1.1,49.4,인천
2022-01-24,4.5,52.0,인천
2022-01-25,3.2,74.0,인천
2022-01-26,0.9,58.1,인천
2022-01-27,-1.6,49.5,인천
2022-01-28,-2.7,50.0,인천
2022-01-29,-3.5,47.4,인천
2022-01-30,-2.9,41.9,인천
2022-01-31,-0.3,56.4,인천
2022-02-01,-1.4,75.1,인천
2022-02-02,-3.0,59.4,인천
2022-02-03,-3.4,50.8,인천
2022-02-04,-4.8,51.9,인천
2022-02-05,-6.0,47.3,인천
2022-02-06,-2.9,48.6,인천
2022-02-07,-1.9,49.8,인천
2022-02-08,0.2,55.5,인천
2022-02-09,0.4,63.6,인천
2022-02-10,1.3,62.8,인천
2022-02-11,2.3,75.6,인천
2022-02-12,3.5,61.0,인천
2022-02-13,3.7,44.1,인천
2022-02-14,1.4,71.4,인천
2022-02-15,-5.2,57.5,인천
2022-02-16,-7.2,49.6,인천
2022-02-17,-6.4,41.1,인천
2022-02-18,-1.9,45.4,인천
2022-02-19,-1.7,56.3,인천
2022-02-20,-4.7,42.3,인천
2022-02-21,-2.4,54.4,인천
2022-02-22,-4.4,40.8,인천
2022-02-23,-5.3,35.4,인천
2022-02-24,-1.6,51.5,인천
2022-02-25,2.9,79.1,인천
2022-02-26,4.1,80.6,인천
2022-02-27,3.4,66.1,인천
2022-02-28,5.6,65.1,인천
2022-03-01,4.8,73.4,인천
2022-03-02,3.0,64.4,인천
2022-03-03,5.1,62.9,인천
2022-03-04,6.4,67.4,인천
2022-03-05,2.0,36.8,인천
2022-03-06,1.3,38.9,인천
2022-03-07,2.1,44.8,인천
2022-03-08,4.9,61.6,인천
2022-03-09,5.8,77.1,인천
2022-03-10,7.3,63.0,인천
2022-03-11,10.1,65.9,인천
2022-03-12,11.0,77.1,인천
2022-03-13,10.0,95.5,인천
2022-03-14,6.8,91.6,인천
2022-03-15,5.1,76.4,인천
2022-03-16,8.0,69.9,인천
2022-03-17,9.4,62.8,인천
2022-03-18,7.8,55.8,인천
2022-03-19,3.6,83.3,인천
2022-03-20,4.5,64.4,인천
2022-03-21,4.2,47.5,인천
2022-03-22,5.9,53.4,인천
2022-03-23,5.1,59.9,인천
2022-03-24,7.2,71.8,인천
2022-03-25,12.3,62.5,인천
2022-03-26,10.2,80.5,인천
2022-03-27,7.3,52.1,인천
2022-03-28,6.8,39.3,인천
2022-03-29,9.3,53.8,인천
2022-03-30,10.4,72.9,인천
2022-03-31,10.1,70.1,인천
2022-04-01,8.1,59.8,인천
2022-04-02,6.8,63.0,인천
2022-04-03,8.5,57.0,인천
2022-04-04,8.8,62.9,인천
2022-04-05,8.9,50.5,인천
2022-04-06,10.2,55.1,인천
2022-04-07,9.2,52.4,인천
2022-04-08,11.7,49.0,인천
2022-04-09,16.3,44.8,인천
2022-04-10,16.7,50.6,인천
2022-04-11,18.5,65.4,인천
2022-04-12,15.6,85.9,인천
2022-04-13,11.8,70.5,인천
2022-04-14,12.4,50.1,인천
2022-04-15,12.0,49.9,인천
2022-04-16,11.1,58.5,인천
2022-04-17,10.7,69.3,인천
2022-04-18,12.3,56.4,인천
2022-04-19,11.9,70.8,인천
2022-04-20,12.9,58.0,인천
2022-04-21,14.3,48.0,인천
2022-04-22,12.5,80.5,인천
2022-04-23,14.7,71.1,인천
2022-04-24,15.5,80.3,인천
2022-04-25,18.3,80.0,인천
2022-04-26,19.9,60.1,인천
2022-01-01,1.9,24.4,부산광역시
2022-01-02,4.8,32.9,부산광역시
2022-01-03,4.1,28.5,부산광역시
2022-01-04,4.5,38.3,부산광역시
2022-01-05,5.4,55.8,부산광역시
2022-01-06,6.1,42.1,부산광역시
2022-01-07,5.8,41.6,부산광역시
2022-01-08,5.7,26.4,부산광역시
2022-01-09,5.9,51.9,부산광역시
2022-01-10,7.4,59.0,부산광역시
2022-01-11,1.5,39.1,부산광역시
2022-01-12,-1.3,33.0,부산광역시
2022-01-13,-1.1,35.1,부산광역시
2022-01-14,-0.2,28.6,부산광역시
2022-01-15,4.8,33.5,부산광역시
2022-01-16,4.8,42.0,부산광역시
2022-01-17,1.1,39.9,부산광역시
2022-01-18,-0.1,22.6,부산광역시
2022-01-19,2.1,34.0,부산광역시
2022-01-20,1.5,44.6,부산광역시
2022-01-21,3.9,53.9,부산광역시
2022-01-22,6.7,63.8,부산광역시
2022-01-23,8.7,69.9,부산광역시
2022-01-24,5.7,63.9,부산광역시
2022-01-25,6.7,62.8,부산광역시
2022-01-26,5.5,53.4,부산광역시
2022-01-27,6.3,39.9,부산광역시
2022-01-28,4.7,27.3,부산광역시
2022-01-29,3.3,24.6,부산광역시
2022-01-30,3.2,29.5,부산광역시
2022-01-31,3.6,32.0,부산광역시
2022-02-01,3.3,48.5,부산광역시
2022-02-02,1.7,46.6,부산광역시
2022-02-03,2.1,38.5,부산광역시
2022-02-04,1.3,39.0,부산광역시
2022-02-05,-1.2,43.1,부산광역시
2022-02-06,0.2,42.4,부산광역시
2022-02-07,1.6,36.5,부산광역시
2022-02-08,3.6,34.3,부산광역시
2022-02-09,6.6,50.4,부산광역시
2022-02-10,7.6,43.8,부산광역시
2022-02-11,6.7,42.5,부산광역시
2022-02-12,8.5,48.9,부산광역시
2022-02-13,8.9,65.1,부산광역시
2022-02-14,9.0,65.9,부산광역시
2022-02-15,2.6,41.8,부산광역시
2022-02-16,-1.7,40.4,부산광역시
2022-02-17,-2.4,37.6,부산광역시
2022-02-18,4.0,53.3,부산광역시
2022-02-19,5.2,51.0,부산광역시
2022-02-20,-0.6,32.8,부산광역시
2022-02-21,1.4,40.8,부산광역시
2022-02-22,1.2,34.6,부산광역시
2022-02-23,0.0,32.1,부산광역시
2022-02-24,1.6,32.9,부산광역시
2022-02-25,5.0,41.4,부산광역시
2022-02-26,7.7,54.8,부산광역시
2022-02-27,6.7,41.8,부산광역시
2022-02-28,9.8,39.8,부산광역시
2022-03-01,10.9,74.3,부산광역시
2022-03-02,7.0,45.0,부산광역시
2022-03-03,7.8,48.5,부산광역시
2022-03-04,10.4,59.1,부산광역시
2022-03-05,8.7,34.8,부산광역시
2022-03-06,5.0,36.1,부산광역시
2022-03-07,7.3,55.6,부산광역시
2022-03-08,9.6,40.5,부산광역시
2022-03-09,10.5,58.4,부산광역시
2022-03-10,11.3,69.6,부산광역시
2022-03-11,14.0,77.6,부산광역시
2022-03-12,16.0,83.3,부산광역시
2022-03-13,15.0,94.9,부산광역시
2022-03-14,11.3,90.0,부산광역시
2022-03-15,11.8,64.3,부산광역시
2022-03-16,13.1,61.0,부산광역시
2022-03-17,10.4,79.8,부산광역시
2022-03-18,7.3,82.4,부산광역시
2022-03-19,6.1,80.1,부산광역시
2022-03-20,7.5,69.3,부산광역시
2022-03-21,8.9,54.6,부산광역시
2022-03-22,9.2,57.3,부산광역시
2022-03-23,9.1,57.5,부산광역시
2022-03-24,10.2,55.4,부산광역시
2022-03-25,13.3,74.5,부산광역시
2022-03-26,13.8,89.3,부산광역시
2022-03-27,13.8,49.6,부산광역시
2022-03-28,9.6,44.9,부산광역시
2022-03-29,11.5,57.5,부산광역시
2022-03-30,14.0,86.0,부산광역시
2022-03-31,11.5,74.3,부산광역시
2022-04-01,9.2,54.3,부산광역시
2022-04-02,10.4,58.9,부산광역시
2022-04-03,11.7,62.6,부산광역시
2022-04-04,12.3,61.6,부산광역시
2022-04-05,13.5,47.9,부산광역시
2022-04-06,14.8,40.8,부산광역시
2022-04-07,14.8,54.0,부산광역시
2022-04-08,14.6,56.4,부산광역시
2022-04-09,16.7,59.0,부산광역시
2022-04-10,17.8,69.8,부산광역시
2022-04-11,17.4,82.6,부산광역시
2022-04-12,17.9,88.9,부산광역시
2022-04-13,12.8,81.6,부산광역시
2022-04-14,10.9,79.9,부산광역시
2022-04-15,12.2,61.0,부산광역시
2022-04-16,12.1,56.6,부산광역시
2022-04-17,14.9,43.9,부산광역시
2022-04-18,16.8,35.5,부산광역시
2022-04-19,17.5,37.8,부산광역시
2022-04-20,18.9,29.5,부산광역시
2022-04-21,14.5,73.9,부산광역시
2022-04-22,16.0,74.6,부산광역시
2022-04-23,17.3,65.1,부산광역시
2022-04-24,17.7,77.0,부산광역시
2022-04-25,19.0,80.3,부산광역시
2022-04-26,17.4,99.9,부산광역시
2022-01-01,-2.3,36.0,대구광역시
2022-01-02,0.6,47.3,대구광역시
2022-01-03,-0.2,50.1,대구광역시
2022-01-04,1.9,39.4,대구광역시
2022-01-05,0.6,43.9,대구광역시
2022-01-06,2.9,38.5,대구광역시
2022-01-07,0.1,42.8,대구광역시
2022-01-08,1.4,43.4,대구광역시
2022-01-09,2.0,65.9,대구광역시
2022-01-10,3.0,61.8,대구광역시
2022-01-11,-0.9,44.9,대구광역시
2022-01-12,-3.2,42.1,대구광역시
2022-01-13,-2.8,42.3,대구광역시
2022-01-14,-2.6,35.3,대구광역시
2022-01-15,1.0,43.3,대구광역시
2022-01-16,1.9,47.6,대구광역시
2022-01-17,-0.4,49.1,대구광역시
2022-01-18,-2.5,32.3,대구광역시
2022-01-19,-0.7,47.6,대구광역시
2022-01-20,-1.1,46.3,대구광역시
2022-01-21,-1.0,51.3,대구광역시
2022-01-22,2.3,63.1,대구광역시
2022-01-23,6.4,62.3,대구광역시
2022-01-24,4.9,61.0,대구광역시
2022-01-25,4.5,66.6,대구광역시
2022-01-26,3.8,55.4,대구광역시
2022-01-27,3.2,45.6,대구광역시
2022-01-28,2.3,32.5,대구광역시
2022-01-29,1.0,34.3,대구광역시
2022-01-30,1.1,34.5,대구광역시
2022-01-31,1.3,33.5,대구광역시
2022-02-01,1.9,50.3,대구광역시
2022-02-02,0.7,45.1,대구광역시
2022-02-03,0.4,41.6,대구광역시
2022-02-04,-0.6,43.9,대구광역시
2022-02-05,-3.0,45.4,대구광역시
2022-02-06,-1.1,43.6,대구광역시
2022-02-07,0.2,37.5,대구광역시
2022-02-08,1.5,43.8,대구광역시
2022-02-09,2.6,50.8,대구광역시
2022-02-10,5.3,41.1,대구광역시
2022-02-11,3.5,43.0,대구광역시
2022-02-12,4.8,53.0,대구광역시
2022-02-13,5.4,73.3,대구광역시
2022-02-14,7.3,59.9,대구광역시
2022-02-15,0.4,46.5,대구광역시
2022-02-16,-3.6,44.5,대구광역시
2022-02-17,-4.3,37.1,대구광역시
2022-02-18,-0.8,42.9,대구광역시
2022-02-19,2.4,49.0,대구광역시
2022-02-20,-2.2,36.1,대구광역시
2022-02-21,1.2,43.4,대구광역시
2022-02-22,-0.4,38.5,대구광역시
2022-02-23,-2.3,32.0,대구광역시
2022-02-24,0.5,30.6,대구광역시
2022-02-25,5.0,41.9,대구광역시
2022-02-26,6.8,52.5,대구광역시
2022-02-27,6.3,32.4,대구광역시
2022-02-28,7.0,34.3,대구광역시
2022-03-01,9.9,51.9,대구광역시
2022-03-02,6.2,41.5,대구광역시
2022-03-03,7.7,39.4,대구광역시
2022-03-04,8.8,50.4,대구광역시
2022-03-05,6.9,30.9,대구광역시
2022-03-06,4.0,30.3,대구광역시
2022-03-07,5.2,37.0,대구광역시
2022-03-08,8.1,36.4,대구광역시
2022-03-09,9.1,49.9,대구광역시
2022-03-10,10.5,59.6,대구광역시
2022-03-11,12.5,57.6,대구광역시
2022-03-12,14.7,67.6,대구광역시
2022-03-13,15.1,87.1,대구광역시
2022-03-14,10.8,84.9,대구광역시
2022-03-15,11.7,53.6,대구광역시
2022-03-16,14.4,45.3,대구광역시
2022-03-17,8.8,84.1,대구광역시
2022-03-18,6.1,83.4,대구광역시
2022-03-19,4.9,83.8,대구광역시
2022-03-20,6.6,69.8,대구광역시
2022-03-21,8.3,53.1,대구광역시
2022-03-22,8.7,48.8,대구광역시
2022-03-23,6.8,66.6,대구광역시
2022-03-24,9.1,60.6,대구광역시
2022-03-25,13.5,67.6,대구광역시
2022-03-26,14.7,80.9,대구광역시
2022-03-27,13.1,39.3,대구광역시
2022-03-28,9.0,45.5,대구광역시
2022-03-29,10.8,51.6,대구광역시
2022-03-30,14.8,57.0,대구광역시
2022-03-31,10.5,74.0,대구광역시
2022-04-01,8.8,64.4,대구광역시
2022-04-02,10.2,50.0,대구광역시
2022-04-03,11.3,50.9,대구광역시
2022-04-04,13.2,49.6,대구광역시
2022-04-05,14.4,35.3,대구광역시
2022-04-06,16.0,35.6,대구광역시
2022-04-07,14.4,49.3,대구광역시
2022-04-08,15.7,41.4,대구광역시
2022-04-09,18.6,48.5,대구광역시
2022-04-10,19.5,50.6,대구광역시
2022-04-11,20.3,66.3,대구광역시
2022-04-12,22.5,64.5,대구광역시
2022-04-13,12.2,80.1,대구광역시
2022-04-14,10.9,72.4,대구광역시
2022-04-15,12.1,59.8,대구광역시
2022-04-16,13.5,45.3,대구광역시
2022-04-17,15.6,36.9,대구광역시
2022-04-18,18.1,33.3,대구광역시
2022-04-19,18.4,31.4,대구광역시
